link,cpu,ram,hdd,ssd,graphic_ram,screen_size,stock_status,price
https://api.torob.com/v4/base-product/details-log-click/?prk=28d79041-83af-42e6-b0d9-57d9b42e9dbe,Ryzen 7,8 gb,,512 gb,2 gb,16 inch,new,28190000
https://api.torob.com/v4/base-product/details-log-click/?prk=46be81a2-76ab-478d-a054-924ef2b93eac,Core i7,32 gb,,1 tb,,15 inch,new,75600000
https://api.torob.com/v4/base-product/details-log-click/?prk=01a3ba14-ffcb-4cc5-a52c-e2d5ec3f91ee,Ryzen 9,16 gb,,1 tb,8 gb,15.6 inch,new,92800000
https://api.torob.com/v4/base-product/details-log-click/?prk=cbb2ecce-fd75-452a-a65f-52088d77c5ea,Core i3,8 gb,320 gb,256 gb,unified,14 inch,stock,12600000
https://api.torob.com/v4/base-product/details-log-click/?prk=8bda2633-fa38-4f2a-8d1b-a5d174621ed2,Ryzen 9,16 gb,,1 tb,12 gb,14 inch,new,268979000
https://api.torob.com/v4/base-product/details-log-click/?prk=9cf7b278-623e-49ec-aef3-7959f2d36613,Core i5,8 gb,256 gb,256 gb,unified,12 inch,new,8530000
https://api.torob.com/v4/base-product/details-log-click/?prk=c65cd154-1deb-4a02-b2d7-8eecd55ca0c8,Core i5,8 gb,,256 gb,unified,15.6 inch,new,17290000
https://api.torob.com/v4/base-product/details-log-click/?prk=fb049a37-83ca-4ec6-a850-290a239676c7,Core i7,8 gb,256 gb,6 gb,,15.6 inch,stock,14500000
https://api.torob.com/v4/base-product/details-log-click/?prk=664c6f5e-8c92-40f4-969d-51950894cd3f,Core i5,32 gb,,512 gb,4 gb,15.6 inch,new,39700000
https://api.torob.com/v4/base-product/details-log-click/?prk=75580953-cab1-4382-a5f3-e24299357b04,Core i7,32 gb,,2 tb,8 gb,15.6 inch,new,65479000
https://api.torob.com/v4/base-product/details-log-click/?prk=c4ad4e4a-4505-4730-bb75-2f615b137409,Core i7,16 gb,,512 gb,4 gb,,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=549d7766-e1d5-4a3a-8274-14df9a1f014b,Core i7,16 gb,,1 tb,8 gb,15.6 inch,new,90000000
https://api.torob.com/v4/base-product/details-log-click/?prk=bf6162a6-65ce-4a53-999c-1065f81db5d2,,,,,,,new,123500000
https://api.torob.com/v4/base-product/details-log-click/?prk=b795ce13-46bd-492a-91fb-f05ca467935e,Core i7,32 gb,,1 tb,6 gb,15.6 inch,new,62699000
https://api.torob.com/v4/base-product/details-log-click/?prk=e6fd7471-cab3-4389-b3a2-0386b4bf8edc,Core i9,32 gb,,2 tb,16 gb,15.6 inch,new,159920000
https://api.torob.com/v4/base-product/details-log-click/?prk=cfda1558-b4c6-4811-9ad3-85c5b18cf06d,Core i3,4 gb,,256 gb,unified,15.6 inch,new,15800000
https://api.torob.com/v4/base-product/details-log-click/?prk=a6b6ba6f-5821-4c9e-91b5-21d17412c30e,Core i7,16 gb,,512 gb,2 gb,15 inch,new,31900000
https://api.torob.com/v4/base-product/details-log-click/?prk=fdc27234-cd43-4a54-955c-845bf96a0d03,Core i9,16 gb,,1 tb,4 gb,13.4 inch,new,152979000
https://api.torob.com/v4/base-product/details-log-click/?prk=5d54aa49-cf42-4986-9f19-a0b7e0f640f0,Core i7,8 gb,,256 gb,,13.4 inch,new,54989000
https://api.torob.com/v4/base-product/details-log-click/?prk=692df71a-822f-4f1a-89ef-49435e975179,Core i5,8 gb,,256 gb,4 gb,15.6 inch,new,32696000
https://api.torob.com/v4/base-product/details-log-click/?prk=1e155a06-5e4c-4edf-a9e1-2789ca9ec616,M1,8 gb,,512 gb,unified,13 inch,new,56112000
https://api.torob.com/v4/base-product/details-log-click/?prk=43be16da-d620-4a41-9dfb-7f951f6630cb,Core i5,,,,,15 inch,stock,26000000
https://api.torob.com/v4/base-product/details-log-click/?prk=c857b20b-032b-49d4-8d4a-a2daaa49d70d,,,,,,15.6 inch,new,83150000
https://api.torob.com/v4/base-product/details-log-click/?prk=420dd03b-314e-4e90-8d4c-770e4e3b419b,Core i7,16 gb,,,,14 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=ebc91fb5-64d9-4b29-9045-be1f165619ca,Core i5,16 gb,,1000 gb,4 gb,15.6 inch,new,29990000
https://api.torob.com/v4/base-product/details-log-click/?prk=ea41c7e6-8c2e-4268-8bb0-6396423bb7aa,Core i5,,,,,13.3 inch,new,83400000
https://api.torob.com/v4/base-product/details-log-click/?prk=53dcd983-3171-46bf-91ad-6e207361ee41,,,,,,,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=fdbae9dd-8ad7-41ea-989e-521c3681bd3a,Core i3,8 gb,1 tb,256 gb,unified,15.6 inch,new,15540000
https://api.torob.com/v4/base-product/details-log-click/?prk=ff5fcb4d-77a6-440a-a154-1d54d2285130,,,,,,,new,50800000
https://api.torob.com/v4/base-product/details-log-click/?prk=bd71e762-ed97-4887-a62f-1020c4a8964b,Core i7,16 gb,,1 tb,8 gb,16.1 inch,new,66900000
https://api.torob.com/v4/base-product/details-log-click/?prk=21409e6a-f43b-484e-8ac0-69e0c10a7f26,Core i7,16 gb,,1 tb,6 gb,16 inch,new,114695000
https://api.torob.com/v4/base-product/details-log-click/?prk=040168c7-2934-4b63-add6-2258b33892b8,Core i5,8 gb,256 gb,256 gb,unified,13 inch,new,14900000
https://api.torob.com/v4/base-product/details-log-click/?prk=73f46854-16f2-4c10-973c-8fad3f661583,,,,,,17.3 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=dd0d1a5c-d362-43e3-9194-7552f6e51493,Core i7,16 gb,,256 gb,,13.3 inch,new,15900000
https://api.torob.com/v4/base-product/details-log-click/?prk=bdd060f9-df2b-480b-a82e-a2bfde85d2a6,Core i5,16 gb,512 gb,512 gb,unified,12.5 inch,new,15900000
https://api.torob.com/v4/base-product/details-log-click/?prk=2e4deb18-dbdc-431a-b6d7-c7378eafa34e,Core i7,16 gb,1 tb,512 gb,2 gb,15.6 inch,new,29790000
https://api.torob.com/v4/base-product/details-log-click/?prk=74332f30-2b42-49b4-ab4a-1a009fe9ae69,Core i7,16 gb,,1 tb,8 gb,15.6 inch,new,111500000
https://api.torob.com/v4/base-product/details-log-click/?prk=37c253d2-f69a-453c-9d4c-af3483613cad,Core i5,8 gb,,256 gb,4 gb,15.6 inch,new,34100000
https://api.torob.com/v4/base-product/details-log-click/?prk=9110f607-2b90-4dca-9165-0349065a7753,Core i3,4 gb,,256 gb,2 gb,15.6 inch,new,19569000
https://api.torob.com/v4/base-product/details-log-click/?prk=6549f4a1-350a-42e9-9910-5e14604f80d9,Core i7,16 gb,,512 gb,2 gb,15.6 inch,stock,18000000
https://api.torob.com/v4/base-product/details-log-click/?prk=6255f58d-07e8-44cc-81c0-b96f4ab16886,Core i7,32 gb,,512 gb,8 gb,15.6 inch,stock,66500000
https://api.torob.com/v4/base-product/details-log-click/?prk=3a31a1c2-98b8-43d9-b3dc-4bb369e4cc1b,Core i7,16 gb,,,,,new,138920000
https://api.torob.com/v4/base-product/details-log-click/?prk=2603d059-b9aa-484d-9bea-77ee7f95d0b6,Core i9,64 gb,,2 tb,16 gb,17.3 inch,new,305900000
https://api.torob.com/v4/base-product/details-log-click/?prk=e87cbca2-7f05-4654-ba34-5d1cc4e9cd52,Core i5,,,,,14 inch,stock,4900000
https://api.torob.com/v4/base-product/details-log-click/?prk=54e214e8-daf1-4f0b-9643-7ce2b1557818,Core i7,24 gb,,1 tb,4 gb,15.6 inch,new,49490000
https://api.torob.com/v4/base-product/details-log-click/?prk=0d0b78fa-1334-4ee2-9d31-94df7fa70c1c,Core i7,16 gb,1 tb,128 gb,4 gb,17.3 inch,new,29800000
https://api.torob.com/v4/base-product/details-log-click/?prk=5d995bad-62da-48e9-b486-5d57253db644,Core i5,8 gb,,128 gb,,,stock,0
https://api.torob.com/v4/base-product/details-log-click/?prk=d6fb79d5-38be-43d8-bfb9-1eba8a60e1c6,Core i7,16 gb,,512 gb,4 gb,15.6 inch,stock,24900000
https://api.torob.com/v4/base-product/details-log-click/?prk=5c9cffb4-03ce-46fa-a9e8-4df5c3200943,Core i7,16 gb,,512 gb,8 gb,14 inch,new,35879000
https://api.torob.com/v4/base-product/details-log-click/?prk=ce35f935-4961-4e37-8bd5-d7c0af711cb6,Core i5,8 gb,,256 gb,,12.3 inch,stock,14950000
https://api.torob.com/v4/base-product/details-log-click/?prk=e590531c-df1c-44e7-b17f-7c35148b49f3,Xeon,32 gb,,512 gb,4 gb,15.6 inch,stock,0
https://api.torob.com/v4/base-product/details-log-click/?prk=2dfa4d79-8a35-4870-b87d-82dffa9581bd,Core i5,8 gb,,512 gb,2 gb,15.6 inch,new,21899000
https://api.torob.com/v4/base-product/details-log-click/?prk=a85820ce-fd16-4fc6-8828-8b7095892576,Core i7,32 gb,,512 gb,4 gb,13 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=a0756f3f-d690-4695-ae0c-a299287de822,Core i5,16 gb,,512 gb,4 gb,15.6 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=e3b0d8af-af0f-46f8-80e0-efcb860fb3ac,Core i9,32 gb,,1 tb,8 gb,15.6 inch,new,130000000
https://api.torob.com/v4/base-product/details-log-click/?prk=30676b9e-9d48-4140-8adb-200811d19bcf,M2,32 gb,,1 tb,,16 inch,new,171400000
https://api.torob.com/v4/base-product/details-log-click/?prk=0268bd2d-1fb5-460e-94fd-05d166e60706,Core i3,4 gb,,128 gb,unified,14 inch,new,19500000
https://api.torob.com/v4/base-product/details-log-click/?prk=3208361a-9f1f-4791-9953-2ffc31e2276e,Core i7,16 gb,1 tb,256 gb,2 gb,15.6 inch,new,34900000
https://api.torob.com/v4/base-product/details-log-click/?prk=2c1df352-6d42-40c0-ba82-c50d7edf9275,Core i5,,,,,,stock,6900000
https://api.torob.com/v4/base-product/details-log-click/?prk=874d7d6e-f002-4e36-8123-863c71f46bbd,Core i5,8 gb,1 tb,256 gb,2 gb,15.6 inch,new,30500000
https://api.torob.com/v4/base-product/details-log-click/?prk=8e5a1708-12ae-41c1-9e5a-d67fb6a4cf4b,Ryzen 7,32 gb,,512 gb,,16.1 inch,new,56900000
https://api.torob.com/v4/base-product/details-log-click/?prk=5e6a81c3-a02a-4f33-8416-dbab8d46495d,Core i7,16 gb,,512 gb,4 gb,15.6 inch,new,67300000
https://api.torob.com/v4/base-product/details-log-click/?prk=6b2d0990-b314-4fdc-92f6-e3d94503c950,Ryzen 7,8 gb,,512 gb,2 gb,15.6 inch,new,33700000
https://api.torob.com/v4/base-product/details-log-click/?prk=2ef591ce-98ff-495d-914a-e3e6319e8217,Core i7,16 gb,,512 gb,4 gb,15.6 inch,new,45500000
https://api.torob.com/v4/base-product/details-log-click/?prk=ea2842e3-f5c8-462d-9ddb-1c9874c6e1fd,Core i7,12 gb,1 tb,128 gb,2 gb,15.6 inch,new,26940000
https://api.torob.com/v4/base-product/details-log-click/?prk=e218a9c1-dada-4a39-a111-122820667dab,Core i9,16 gb,,1 tb,8 gb,16.1 inch,new,107800000
https://api.torob.com/v4/base-product/details-log-click/?prk=e41c2da2-f8cf-4c5f-9aa2-9fd385e3bfae,Core i3,,,,,,stock,8070000
https://api.torob.com/v4/base-product/details-log-click/?prk=133ff09b-e07d-4a47-ac1c-da3edc194151,Core i7,8 gb,500 gb,,,15.6 inch,stock,10200000
https://api.torob.com/v4/base-product/details-log-click/?prk=ee4aeefa-c54f-4b79-a11f-a84dfad7a324,,2 gb,,,,10.43 inch,stock,1895000
https://api.torob.com/v4/base-product/details-log-click/?prk=61e9b484-aad3-48e2-934c-52d9e6611c2b,Core i7,16 gb,,,,15.4 inch,stock,0
https://api.torob.com/v4/base-product/details-log-click/?prk=beaf1d46-1b47-4da4-8420-693c71dc1a53,Core i7,16 gb,,1 tb,4 gb,15.6 inch,new,45200000
https://api.torob.com/v4/base-product/details-log-click/?prk=adfbe96d-b8a3-4a69-901a-214793e3a8b8,Core i3,4 gb,,512 gb,unified,15.6 inch,new,16700000
https://api.torob.com/v4/base-product/details-log-click/?prk=f96dd028-0463-4320-8ee0-172910ecf274,Celeron,4 gb,1 tb,128 gb,unified,15.6 inch,new,8520000
https://api.torob.com/v4/base-product/details-log-click/?prk=881862f7-027b-4248-9b07-df23c139074e,Core i9,64 gb,,4 tb,12 gb,17.3 inch,new,256000000
https://api.torob.com/v4/base-product/details-log-click/?prk=400b156d-4958-4a71-bdd0-88871e2aecde,,,,,,15 inch,new,49000000
https://api.torob.com/v4/base-product/details-log-click/?prk=abdb9390-b16f-4bce-9b86-586772aa9492,Core i9,64 gb,,2 tb,8 gb,16 inch,new,324979000
https://api.torob.com/v4/base-product/details-log-click/?prk=daabe213-b285-41fd-a173-bdda9e739db3,Core i7,16 gb,256 gb,256 gb,unified,15 inch,new,23000000
https://api.torob.com/v4/base-product/details-log-click/?prk=8d62f29e-11c4-4c9a-860c-ab686e64a6d1,Core i9,64 gb,,2 tb,12 gb,16 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=5c85956f-b949-4ea4-ae6e-367faa5003b4,Celeron,4 gb,8 gb,128 gb,,15.6 inch,new,9200000
https://api.torob.com/v4/base-product/details-log-click/?prk=91e54ab3-8860-4b5a-a2d1-4066637eff27,Core i5,8 gb,,256 gb,,15.6 inch,stock,0
https://api.torob.com/v4/base-product/details-log-click/?prk=88fb86e3-575e-4105-b6b9-f0716a0a9305,Core i7,16 gb,,512 gb,6 gb,15.6 inch,new,53380000
https://api.torob.com/v4/base-product/details-log-click/?prk=ed88be3c-33f4-4959-b1e8-5b3b24efa072,Core i3,4 gb,,512 gb,2 gb,15.6 inch,new,20999000
https://api.torob.com/v4/base-product/details-log-click/?prk=3a0d6403-1a30-4ec1-9867-92a172e6b929,Core i5,8 gb,,512 gb,unified,14 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=00a603f8-b303-4f49-b31e-3d0e05fab3a7,Core i7,16 gb,,1 tb,6 gb,15.6 inch,new,52799000
https://api.torob.com/v4/base-product/details-log-click/?prk=24763714-a076-43cd-bd1d-14c6535e2a40,Core i3,12 gb,,256 gb,2 gb,15.6 inch,new,14980000
https://api.torob.com/v4/base-product/details-log-click/?prk=e3f884f8-532e-4492-8d3a-9488d9dd5cfc,Core i5,8 gb,256 gb,256 gb,,,stock,9000000
https://api.torob.com/v4/base-product/details-log-click/?prk=b264eb12-c7e1-4ce1-96d3-6bc07a38a210,Core i9,,,1 tb,,14.1 inch,new,77290000
https://api.torob.com/v4/base-product/details-log-click/?prk=5722f6e1-f0fd-4589-a254-e37c44ff814d,Core i7,,,512 gb,,15.6 inch,new,81310000
https://api.torob.com/v4/base-product/details-log-click/?prk=8eb38f78-21b4-4de4-97dc-39219a92a9a2,Ryzen 5,8 gb,1 tb,,,15.6 inch,new,18200000
https://api.torob.com/v4/base-product/details-log-click/?prk=dbf290b3-c103-4907-a1aa-dbcf9af0ae5e,Core i7,,,512 gb,4 gb,16 inch,stock,69000000
https://api.torob.com/v4/base-product/details-log-click/?prk=7be2a000-080a-4d47-938a-c52d98dda679,Pentium,4 gb,1 tb,,unified,15.6 inch,new,13490000
https://api.torob.com/v4/base-product/details-log-click/?prk=700cef25-6cfa-4600-91f0-9cc6b2cb1071,Core i5,12 gb,1 tb,256 gb,2 gb,15.6 inch,new,23800000
https://api.torob.com/v4/base-product/details-log-click/?prk=a4df28af-7f9e-44ff-96da-b1c57fdb315b,Core i7,16 gb,,,,14 inch,new,79500000
https://api.torob.com/v4/base-product/details-log-click/?prk=da3ce524-148a-46d7-971b-a61d35de5b1b,Core i7,8 gb,1 tb,512 gb,2 gb,15.6 inch,new,27049000
https://api.torob.com/v4/base-product/details-log-click/?prk=aa4839b9-8eaa-42d5-9a0b-a90e1ffaaeef,Core i3,4 gb,,512 gb,unified,15.6 inch,new,14770000
https://api.torob.com/v4/base-product/details-log-click/?prk=a6e48134-3754-4c90-8e2d-a0192da69bdb,Core i7,16 gb,,1 tb,,17 inch,new,199556000
https://api.torob.com/v4/base-product/details-log-click/?prk=70f43792-04db-419f-9e09-5b84916dd62e,Core i7,16 gb,,512 gb,4 gb,16 inch,new,58300000
https://api.torob.com/v4/base-product/details-log-click/?prk=36200184-24a0-41bf-8629-2943fee5bfce,Core i5,16 gb,,512 gb,2 gb,15.6 inch,new,18099000
https://api.torob.com/v4/base-product/details-log-click/?prk=83d3d8c7-4dc2-4f67-b9eb-228c914ba994,Core i7,16 gb,,512 gb,1536 mb,13.3 inch,stock,27500000
https://api.torob.com/v4/base-product/details-log-click/?prk=b22925b3-06c5-4322-a72d-a8324047eea4,Ryzen 7,16 gb,,1 tb,8 gb,17.3 inch,new,70000000
https://api.torob.com/v4/base-product/details-log-click/?prk=4c5a5d5e-c5be-467f-a31a-36c637c1e98c,Core i5,,,256 gb,,13.5 inch,stock,31000000
https://api.torob.com/v4/base-product/details-log-click/?prk=46a40cfd-a907-436e-8941-4e38ac7d0292,Core i7,16 gb,,512 gb,unified,14 inch,new,58999000
https://api.torob.com/v4/base-product/details-log-click/?prk=61c8d637-1967-4e70-b71a-036cf57f5cbd,Core i3,8 gb,,1 tb,,15.6 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=3f4af2f1-eaf8-46c4-942f-8c405567ad2c,Core i5,12 gb,1 tb,256 gb,2 gb,15.6 inch,new,23800000
https://api.torob.com/v4/base-product/details-log-click/?prk=cd86acd1-5f22-4b22-ae20-50d8b10562fd,Ryzen 5,16 gb,1 tb,512 gb,4 gb,15.6 inch,new,37979000
https://api.torob.com/v4/base-product/details-log-click/?prk=29777226-0358-4823-bd15-48898758c650,Core i7,16 gb,1 tb,512 gb,2 gb,15.6 inch,new,29000000
https://api.torob.com/v4/base-product/details-log-click/?prk=a65c0cff-95f6-4f47-b41e-1f3bce7a0035,,4 gb,,,1 gb,15 inch,stock,5500000
https://api.torob.com/v4/base-product/details-log-click/?prk=6ddf7a81-424c-4e68-a737-2c31370ef1e7,Ryzen 7,8 gb,,1 tb,2 gb,15.6 inch,new,36100000
https://api.torob.com/v4/base-product/details-log-click/?prk=504080b3-3c12-41c3-aa20-e5885f2fd0e8,,,,,,,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=ee5db7f3-91ad-4092-bfaf-771ff08590dd,Core i7,32 gb,,1 tb,2 gb,15.6 inch,new,63300000
https://api.torob.com/v4/base-product/details-log-click/?prk=eed6c807-47f7-468e-8752-52b472b28ced,Ryzen 7,16 gb,,,,15 inch,new,35800000
https://api.torob.com/v4/base-product/details-log-click/?prk=f3f9419c-6a76-472b-be0f-64d7e9ca7f43,Core i9,32 gb,,512 gb,6 gb,15.6 inch,new,62700000
https://api.torob.com/v4/base-product/details-log-click/?prk=5f2db0f7-07e2-479f-a484-6da377bb2a48,Core i7,16 gb,,1 tb,6 gb,17.3 inch,new,59400000
https://api.torob.com/v4/base-product/details-log-click/?prk=92c3807f-45f4-4437-9bc0-a192e8ce9cf3,Core i9,16 gb,,1 tb,8 gb,13.4 inch,new,120500000
https://api.torob.com/v4/base-product/details-log-click/?prk=43f48efc-82a2-4ae7-bcf3-27065b795c6e,Core i5,8 gb,,512 gb,,13 inch,stock,20400000
https://api.torob.com/v4/base-product/details-log-click/?prk=b5245858-19bf-4074-aa8e-be5c333c935e,Ryzen 7,32 gb,1 tb,1 tb,8 gb,15.6 inch,new,67999000
https://api.torob.com/v4/base-product/details-log-click/?prk=a22fbe4f-bf27-4fe6-9c29-a3b2ddaceb71,Core i7,32 gb,,1 tb,6 gb,15.6 inch,new,91000000
https://api.torob.com/v4/base-product/details-log-click/?prk=36c61911-601c-4bd5-ad13-7696ade19928,Core i7,32 gb,,512 gb,4 gb,,stock,22900000
https://api.torob.com/v4/base-product/details-log-click/?prk=6c76fbbf-d91d-4b2c-9647-406f256f9ecb,Core i5,8 gb,,128 gb,2 gb,13.5 inch,stock,18000000
https://api.torob.com/v4/base-product/details-log-click/?prk=047ea1b9-56da-4fff-9a7b-54fe3b2d0f80,Ryzen 9,16 gb,,1 tb,4 gb,15.6 inch,new,69000000
https://api.torob.com/v4/base-product/details-log-click/?prk=81b4bd5f-745e-488a-a6b6-a50b51c11913,Celeron,4 gb,500 gb,,unified,15.6 inch,new,5847660
https://api.torob.com/v4/base-product/details-log-click/?prk=447f65a8-7306-4c17-b0f9-84cb7e6f3675,Core i7,16 gb,,1 tb,2 gb,15.6 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=f54b3bc0-055f-43d9-a0a0-5cc64112eaf3,Core i5,8 gb,,512 gb,unified,13.5 inch,new,52990000
https://api.torob.com/v4/base-product/details-log-click/?prk=ac34fc1d-5e41-4e0e-8214-4f414268583a,Ryzen 7,16 gb,,512 gb,6 gb,16 inch,new,57399000
https://api.torob.com/v4/base-product/details-log-click/?prk=bdbdaed9-00b0-4752-a5db-2fc43874fe62,Core i5,8 gb,,256 gb,unified,13.5 inch,new,21000000
https://api.torob.com/v4/base-product/details-log-click/?prk=bb513e4c-cffd-4347-bc73-03b3588201b0,Core i5,8 gb,240 gb,0 gb,,15.6 inch,stock,14800000
https://api.torob.com/v4/base-product/details-log-click/?prk=b81cd430-509f-4b73-ae3e-b9cf46311cdb,Core i7,8 gb,,512 gb,2 gb,15.6 inch,new,29496000
https://api.torob.com/v4/base-product/details-log-click/?prk=6ca5dfcd-97bf-4525-a5b5-a63d11e09045,Core i5,4 gb,,,,14 inch,stock,6700000
https://api.torob.com/v4/base-product/details-log-click/?prk=6ce8f7c0-232c-448c-a2f2-e052515096b6,Core i7,8 gb,,6 gb,2 gb,14 inch,stock,8900000
https://api.torob.com/v4/base-product/details-log-click/?prk=df3e9a07-2e5d-47f1-b393-1a144294a33c,M2,16 gb,,1 tb,unified,16 inch,new,129100000
https://api.torob.com/v4/base-product/details-log-click/?prk=90308b63-4a70-47ef-b951-5835fc88fac4,Core i7,16 gb,,1 tb,,15.6 inch,new,53340000
https://api.torob.com/v4/base-product/details-log-click/?prk=f8360573-e8fa-4843-a0b6-7f8742cbb0d6,Core i7,4 gb,500 gb,,,14 inch,new,4500000
https://api.torob.com/v4/base-product/details-log-click/?prk=041bcb05-be16-4342-996d-d31caa045e2a,,,,,,,new,44000000
https://api.torob.com/v4/base-product/details-log-click/?prk=e8572e9c-1e02-4a38-9fdc-629fcac668b5,Core i7,16 gb,,1 tb,8 gb,17.3 inch,new,81640000
https://api.torob.com/v4/base-product/details-log-click/?prk=0bb612a3-bf89-4da1-8b8e-c4c0f938c118,,,,,,,stock,7400000
https://api.torob.com/v4/base-product/details-log-click/?prk=b7b73bc6-e57e-43e3-bb24-afcdbfc2a67e,Core i7,16 gb,,512 gb,6 gb,16 inch,new,72250000
https://api.torob.com/v4/base-product/details-log-click/?prk=d2b79c25-7661-4e7d-b83e-09104d2a2655,Core i7,8 gb,1 tb,256 gb,2 gb,15.6 inch,new,27290000
https://api.torob.com/v4/base-product/details-log-click/?prk=36f460f2-bc9c-4943-b597-6ad9fdacb192,Core i5,4 gb,,,,,stock,8000000
https://api.torob.com/v4/base-product/details-log-click/?prk=2a7cae98-9e77-441a-b6cb-2ba8a7678d5f,Core i7,16 gb,,1 tb,6 gb,15.6 inch,new,67390000
https://api.torob.com/v4/base-product/details-log-click/?prk=0999a95d-b57c-4159-ae3c-38880420b666,,819 mb,,,,13 inch,stock,6000000
https://api.torob.com/v4/base-product/details-log-click/?prk=50208dfd-aa65-4a6a-905c-d47975a137fc,Xeon,16 gb,,2 gb,4 gb,,new,21000000
https://api.torob.com/v4/base-product/details-log-click/?prk=610c725c-3249-43a3-9908-00c348fafc81,Core i7,32 gb,,1 tb,8 gb,,stock,78500000
https://api.torob.com/v4/base-product/details-log-click/?prk=92fb67bf-cfc8-47a3-8380-1409eaf687af,Core i7,32 gb,,1 tb,6 gb,15.6 inch,new,62400000
https://api.torob.com/v4/base-product/details-log-click/?prk=9ab0981e-d27c-4b47-9a49-df5702012855,,,,,,,new,3171000
https://api.torob.com/v4/base-product/details-log-click/?prk=c84231c4-dfd2-4c97-94cd-3fdea588def8,Core i9,32 gb,,1 tb,6 gb,15.6 inch,new,79879000
https://api.torob.com/v4/base-product/details-log-click/?prk=ebd0d956-5639-4234-bfad-35855f5a343f,Core i7,16 gb,,512 gb,4 gb,15.6 inch,new,29500000
https://api.torob.com/v4/base-product/details-log-click/?prk=f763500a-4750-4540-a818-108d98a15f7c,Ryzen 5,8 gb,,1 tb,,14 inch,new,33000000
https://api.torob.com/v4/base-product/details-log-click/?prk=ac3bda9f-7196-48e4-a054-c853630d836c,,,,,,,stock,0
https://api.torob.com/v4/base-product/details-log-click/?prk=60b87683-d72e-47ef-8e3a-0733c0b6676e,Core i9,32 gb,,2 tb,16 gb,15.6 inch,new,142113000
https://api.torob.com/v4/base-product/details-log-click/?prk=9a0f9e95-a20f-4ccd-8c74-1a9af5cd02f6,Ryzen 7,32 gb,,1 tb,8 gb,17.3 inch,new,87339000
https://api.torob.com/v4/base-product/details-log-click/?prk=9bbae2da-08ff-4f17-9b7d-eca94caa20b6,Core i5,,,,,15.6 inch,new,6000000
https://api.torob.com/v4/base-product/details-log-click/?prk=c0dbb38a-3f4e-4e24-a4b4-af77f714f4e3,Core i9,,,1 tb,,17.3 inch,new,134670000
https://api.torob.com/v4/base-product/details-log-click/?prk=7fcb5073-9285-4eaa-bbbe-8c38cb65d546,Ryzen 7,16 gb,,1 tb,8 gb,17.3 inch,new,83490000
https://api.torob.com/v4/base-product/details-log-click/?prk=7ecb5594-eac0-448c-944c-9b2dfe8663ae,Ryzen 7,16 gb,1 tb,256 gb,4 gb,15.6 inch,new,42479000
https://api.torob.com/v4/base-product/details-log-click/?prk=cf32825e-dbff-4dd4-9efa-b01ab47f57aa,Core i3,12 gb,1 tb,128 gb,2 gb,15.6 inch,new,15200000
https://api.torob.com/v4/base-product/details-log-click/?prk=14cf3ae8-8e2a-4895-bfb5-18776d9551c5,Core i7,4 gb,,128 gb,,13.3 inch,stock,14300000
https://api.torob.com/v4/base-product/details-log-click/?prk=bd99602e-d011-4a68-b6f4-57ce483cca44,Core i5,16 gb,,1 tb,4 gb,15.6 inch,new,41500000
https://api.torob.com/v4/base-product/details-log-click/?prk=a74b9f63-b547-427c-87d3-b1890fcd732b,Ryzen 7,16 gb,,1 tb,8 gb,16 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=ef96622f-e17d-488b-9ad5-03770ee856a1,Core i7,32 gb,,1 tb,6 gb,16 inch,new,66696000
https://api.torob.com/v4/base-product/details-log-click/?prk=63af761c-1432-438d-96f4-fe8af35df610,Core i5,8 gb,,,,12.3 inch,stock,0
https://api.torob.com/v4/base-product/details-log-click/?prk=50c41ec5-38f4-482f-b4a7-e13be27b981b,Core i5,,,512 gb,,15.6 inch,stock,0
https://api.torob.com/v4/base-product/details-log-click/?prk=558fe077-c298-40aa-90de-a7df1b9aa229,Core i5,16 gb,,512 gb,4 gb,15.6 inch,new,31950000
https://api.torob.com/v4/base-product/details-log-click/?prk=b1f8fa82-a07d-43cf-bc9d-1b1bbfabb39a,Core i7,8 gb,256 gb,256 gb,2 gb,14 inch,stock,10900000
https://api.torob.com/v4/base-product/details-log-click/?prk=4ed59df3-8207-4301-ac2a-380f3faae7bb,Core i5,,,,,,new,19900000
https://api.torob.com/v4/base-product/details-log-click/?prk=0c4bcbcd-f622-485f-9994-710afcc9ef83,Core i7,8 gb,,512 gb,4 gb,15.6 inch,new,45790000
https://api.torob.com/v4/base-product/details-log-click/?prk=f0480967-038e-4acb-b510-f082a0b0f6bf,Core i5,8 gb,,256 gb,1 gb,14 inch,new,9500000
